1024	313	313	0.0013344810929
1056	198	198	0.188464145188
1088	4763	2612	2.02877094375
1120	3654	3654	0.000398080870198
1152	198	198	0.0202822119734
1184	21	21	0.0074874945367
1216	262	262	0.000254437082607
1248	283	283	0.0133694055869
1280	492	492	9.80302137243e-05
1312	198	198	0.273363187933
1344	23	2721	4.7094701935
1376	68572	68572	0.00857698113166
1408	713	713	1.12339380298
1440	14	14	0.0452561472121
1472	20	15	1.30503413184
1504	309	309	0.000549020380539
1536	333	333	8.33311748707e-05
1568	374	374	0.00230372959748
1600	1174	1174	0.0036394853956
1632	1262	1044	5.24917422349
1664	198	198	0.00209628013785
1696	8	8	0.000209602924464
1728	285	285	0.00129554634718
1760	8386	8386	0.000160804472699
1792	15	15	0.000749539212666
1824	471	471	0.0459974489382
1856	713	713	0.177280145191
1888	36346	36346	0.000139253859178
1920	36346	36346	0.0123155125778
1952	20	20	0.0951225470085
1984	198	198	0.00216612217424
2016	593	593	0.000545356368001
