16384	1373	1373	0.00475093570769
16416	478	478	0.0491896467941
16448	11	11	0.00151671010293
16480	220	220	0.0235947261735
16512	283	283	0.0193697282357
16544	309	309	0.00415304954745
16576	324	324	0.148939384957
16608	333	333	3.52700386337e-05
16640	492	492	0.00387525883178
16672	3681	3681	0.000187456021077
16704	29211	29211	0.000187080459103
16736	293	293	0.0303161511645
16768	333	333	2.14369780842e-05
16800	52230	52230	0.00240948612715
16832	478	478	0.0436268118075
16864	2113	2113	0.000409847760917
16896	295	295	0.0198742858692
16928	73	73	7.58797687084e-06
16960	5794	5794	0.00433832732161
16992	198	198	0.000219478118268
17024	364	364	0.00257639761959
17056	3681	3681	0.000181467778859
17088	19	19	1.18858987506e-05
17120	262	262	0.0029914309892
17152	516	516	4.723366267e-07
17184	2581	2581	0.000120303236336
17216	390	390	0.00156513688085
17248	318	318	0.000416052147518
17280	8705	8705	1.51769671106e-05
17312	333	333	1.68145943782e-05
17344	8705	8705	0.040010340165
17376	262	262	0.001024759657
17408	9802	9802	0.00124928166808
17440	17	17	0.00230336210926
17472	285	285	0.00108709008917
17504	364	364	0.0525632118265
17536	87	87	0.00321936032023
17568	11	11	0.0983131592962
17600	26	26	0.00150385498041
17632	69	69	0.00979340376693
17664	3109	3109	0.000221539803032
17696	11	11	0.000465418418599
17728	69	69	0.114072516855
17760	26	26	0.000431414400786
17792	198	198	0.00185421426439
17824	283	283	2.18745989287e-05
17856	1167	1167	0.0144278758955
17888	283	283	0.00255260258894
17920	309	309	0.00218153043676
17952	283	283	0.0320546776964
17984	15	15	0.0176314582257
18016	957	957	3.92825840478e-06
18048	54802	54802	0.0247464841968
18080	21	21	4.85481777446e-07
18112	14	14	0.132354216476
18144	2153	2153	0.0355229277921
18176	27737	27737	0.620373766654
18208	220	220	0.00161239504239
18240	283	283	0.00122956388031
18272	285	285	0.000667814119598
18304	19	19	0.00977879527883
18336	318	318	0.0846965305857
18368	26	26	0.000314483037162
18400	38170	38170	4.7016507974e-05
18432	9802	9802	5.43232583325e-05
18464	26	26	0.00541879227081
18496	21	21	0.000332839685257
18528	390	390	9.42958063597e-05
18560	957	957	0.00887061162502
18592	309	309	0.00102192613084
18624	1100	1100	0.00298827730399
18656	992	992	0.00780636730538
18688	17	17	2.53485016906e-05
18720	26	26	0.00213531462238
18752	11	11	0.00011358734276
18784	8268	8268	1.57650718258e-05
18816	58	58	0.00659365204824
18848	262	262	0.000104996205991
18880	14	14	0.025579417643
18912	364	364	0.100591515769
18944	220	220	0.000537640692119
18976	1200	1200	0.00266604696932
19008	9802	9802	3.41538566957e-05
19040	220	220	0.127023638983
19072	17410	17410	0.30137736312
19104	283	283	0.000361159020525
19136	333	333	3.86548975229e-05
19168	13914	13914	0.00218268820627
19200	11	11	0.000386610556681
19232	13	13	0.0227814053225
19264	21	21	0.486665229692
19296	11	11	0.00614079935371
19328	2535	2535	1.07885636485
19360	374	374	0.00914665133798
19392	957	957	3.04957550767e-06
19424	906	906	5.90718778781e-06
19456	3459	3459	2.21930183066e-05
19488	1174	14	2.17072770074
19520	364	364	0.0173150228295
19552	906	906	0.000172242712907
19584	26	26	0.0026117057027
19616	26	26	5.48960725908e-05
19648	17	17	2.50997043914e-05
19680	478	478	0.00225963527256
19712	220	220	0.000165259579347
19744	3333	3333	7.15163921754e-05
19776	18	18	0.000725004213798
19808	53281	53281	7.57778793776e-05
19840	8	8	0.00271668474867
19872	313	313	0.00604608469803
19904	198	198	0.000673935588498
19936	8	8	0.000382564932892
19968	1373	1373	0.00534092070259
20000	24033	24033	0.52447018188
20032	348	348	0.000318025364418
20064	516	516	4.32860586841e-06
20096	198	198	0.104873180683
20128	262	262	0.000369039300328
20160	1262	1262	0.00577635085128
20192	17	17	3.08665096966e-05
20224	18	18	0.00176295058299
20256	15	15	0.000150413428727
20288	60	60	0.0782612219818
20320	220	220	6.52570912578e-05
20352	3681	3681	0.000275775782853
20384	52230	52230	0.00037135021919
20416	27477	27477	0.192276855229
20448	309	309	3.23441756649e-05
20480	15	15	0.000393142263899
20512	7033	7033	0.00011467938932
20544	2535	2535	0.0649185983971
20576	16211	16211	0.00903293344545
20608	906	906	9.39064996359e-05
20640	82	82	0.000185447324007
20672	29211	29211	6.49329050972e-06
20704	19	19	3.2035175181e-05
20736	18	18	0.013944738796
20768	1100	1100	0.0095222104065
20800	4546	4546	0.000375847797901
20832	957	957	1.76029354151e-05
20864	906	906	1.12602950963e-05
20896	22746	22746	0.00257754748204
20928	388	388	5.33298304575e-05
20960	957	957	0.000373090895103
20992	9802	9802	0.0113148300095
21024	361	361	0.00046580630849
21056	198	198	0.0161616294578
21088	2715	198	2.84366499718
21120	835	835	0.00135378542801
21152	324	324	0.167708386292
21184	18	18	0.461774066704
21216	9802	9802	6.51271273675e-05
21248	220	220	1.54638514687e-05
21280	585	585	0.00168631229182
21312	271	271	0.53144977385
21344	68572	68572	0.000250209603578
21376	16	16	1.19555262694
21408	8	8	0.000183521448488
21440	283	283	0.00252267331305
21472	594	594	3.8411195554e-05
21504	283	283	0.00388805752801
21536	16378	16378	0.0131310776669
21568	26	26	3.9289656673e-05
21600	535	535	0.00157135400799
21632	220	220	0.000262654730708
21664	20	20	4.7054285325e-05
21696	42	42	4.31178985387e-05
21728	9802	9802	0.000111667617009
21760	516	516	3.00675021236e-06
21792	9802	9802	9.35576241403e-05
21824	585	585	0.0300346113065
21856	324	324	6.47681150276e-05
21888	43765	43765	0.00076409740322
21920	17	17	4.70603071534e-06
21952	52230	52230	0.000426383226742
21984	17	17	0.00013119099857
22016	26	26	0.000100972367608
22048	2153	2153	0.0165707106623
22080	198	198	0.0021753041342
22112	220	220	0.000290237951258
22144	69	69	0.000130507498493
22176	27477	27477	0.00482781840941
22208	76	76	0.000192093903241
22240	18997	18997	0.00469710886197
22272	16211	16211	0.000490311494463
22304	957	957	1.20917562469e-05
22336	15	15	0.000984762250628
22368	8	8	9.06499907103e-05
22400	333	333	5.71774524261e-06
22432	17	17	5.97290342341e-06
22464	14	14	0.000172870803372
22496	2153	2153	0.000475194043563
22528	27737	27737	0.0229371641062
22560	220	220	0.000181195944297
22592	283	283	0.000599222906018
22624	285	285	0.000572407028745
22656	25516	25516	0.000269303265821
22688	17	17	0.000354833968469
22720	220	220	8.55107884199e-05
22752	16	16	0.00162937394812
22784	478	478	0.000139846990393
22816	8398	8398	0.000315024264541
22848	17	17	0.000683038426889
22880	271	271	0.00216757329469
22912	514	514	0.00152874979256
22944	9802	9802	0.000248424632865
22976	76388	76388	0.00014519429984
23008	516	516	2.910903806e-06
23040	80	80	0.000111240678891
23072	198	198	0.00116427543657
23104	2654	2654	0.00950184673817
23136	1167	1167	0.00541006265863
23168	5098	5098	0.0225838990615
23200	285	285	0.000696240063728
23232	9802	9802	0.000478682817633
23264	21	21	0.000135780540461
23296	283	283	0.00665075589466
23328	26	26	0.0251753998112
23360	8705	8705	0.00232915775065
23392	198	198	0.0952722195385
23424	17	17	2.02047952662e-05
23456	313	313	0.00279364594501
23488	364	364	0.739180935246
23520	68572	68572	0.000341056414438
23552	364	364	0.307045293588
23584	9477	9477	0.0681549778693
23616	220	220	0.00114126015755
23648	348	348	0.0276688213352
23680	16	16	0.472361417046
23712	16	283	2.70045586181
23744	17	17	0.00107721266654
23776	713	713	0.00455303515191
23808	735	735	0.270927945078
23840	60	10	1.69220804509
23872	1718	1718	0.10087734639
23904	8	8	0.00401049989028
23936	1167	1167	0.000486135812217
23968	54802	54802	0.00110286421282
24000	16159	16159	0.000748952585532
24032	2581	2581	0.000216358461962
24064	285	285	2.62404551528e-05
24096	830	318	0.92926234664
24128	364	514	1.59742552909
24160	23	23	0.398105849629
24192	220	220	0.00571734316778
24224	60	60	0.0102155592498
24256	23	23	0.00378975889752
24288	220	220	0.00013032725699
24320	60	60	0.000458254648859
24352	478	478	0.684280123776
24384	58	58	0.000945021153591
24416	26	26	0.000137258657784
24448	220	220	0.0414746122709
24480	198	198	0.0834227466087
24512	38170	38170	0.000100256482689
24544	198	198	0.00651196213445
24576	27477	27477	0.0458313502427
24608	26	26	0.000150721409895
24640	3333	3333	0.00257843621301
24672	283	283	0.0074629040647
24704	26	26	0.000140376133988
24736	478	478	0.00562960610193
24768	3681	3681	0.00177929421949
24800	8705	8705	0.160047657041
24832	1174	1174	0.00842843457933
24864	564	564	5.66129205382e-06
24896	16	16	0.000146643174496
24928	713	713	0.280898067165
24960	1866	1866	0.00554691925078
24992	15	15	0.000519857756618
25024	1167	1167	0.000395075761162
25056	54802	54802	0.000598970406642
25088	26	26	3.28370038361e-05
25120	285	285	0.00223205464874
25152	68572	68572	0.000153694763426
25184	309	309	3.85332125674e-05
25216	21	21	4.09002153603e-05
25248	60	60	7.12995093224e-05
25280	285	285	8.50414438247e-06
25312	26	26	0.0136126005317
25344	2535	2535	0.0400149585258
25376	324	324	1.87970515881e-05
25408	9478	9478	2.48569198824e-05
25440	60	60	5.47281029704e-05
25472	388	388	9.87587376144e-05
25504	220	220	8.17671650744e-05
25536	60	60	4.31479989622e-05
25568	271	271	0.00890560263912
25600	54802	54802	0.000881750674758
25632	2713	2713	0.000273134640796
25664	8705	8705	6.79555949894e-05
25696	283	283	0.000155980640738
25728	8268	8268	2.07201797124e-05
25760	309	309	7.46361572794e-05
25792	62	62	0.780063764016
25824	713	713	0.11026194473
25856	4876	4876	0.111485583764
25888	262	262	9.74811021344e-05
25920	283	283	0.0410321746109
25952	5098	5098	0.000782368530825
25984	198	271	0.949210731623
26016	348	9	0.82966851161
26048	361	361	0.000270601973419
26080	293	2542	2.22322066797
26112	283	283	0.026740243754
26144	198	198	0.00331518824066
26176	92	92	0.011020025143
26208	633	633	0.00842712449748
26240	62	62	5.07031725405e-06
26272	12952	12952	0.00382765763986
26304	307	307	0.000770064756772
26336	633	633	2.31344165229e-05
26368	198	198	0.0356383749623
26400	516	516	2.33601836648e-05
26432	21	21	0.000261054604795
26464	14280	14280	0.000780251971349
26496	15	15	6.16564576035e-05
26528	1174	1174	9.59144683321e-06
26560	633	633	1.70252333156e-05
26592	1373	1373	0.000355279058233
26624	8705	8705	0.0434507961312
26656	307	307	0.000311123663717
26688	11	11	1.83876636015e-05
26720	5500	5500	4.12335065043e-05
26752	1122	1122	0.00931928864778
26784	198	198	0.000476479389945
