16384	1373	1373	0.00449056743656
16416	478	478	0.051063041675
16448	11	11	0.00141070858843
16480	220	220	0.0118537434939
16512	283	283	0.0156650814093
16544	309	309	0.00565940017072
16576	324	324	0.157171763457
16608	333	333	3.08846666464e-05
16640	492	492	0.00410637597535
16672	3681	3681	0.000268574215912
16704	29211	29211	0.00019138040442
16736	293	293	0.0214317681809
16768	333	333	2.00893161804e-05
16800	52230	52230	0.00266075479554
16832	478	478	0.0271363788927
16864	2113	2113	0.000359309143189
16896	295	295	0.0209575586908
16928	73	73	8.87249857229e-06
16960	5794	5794	0.00398128541109
16992	198	198	0.000254168829809
17024	364	364	0.00281792988601
17056	3681	3681	0.000272737927993
17088	19	19	1.58217538129e-05
17120	262	262	0.00446316491188
17152	516	516	5.84602055653e-07
17184	2581	2581	9.18319564676e-05
17216	390	390	0.0017468457647
17248	318	318	0.000448176590769
17280	8705	8705	2.32474950899e-05
17312	333	333	2.19853474306e-05
17344	8705	8705	0.0415736817711
17376	262	262	0.000849878342837
17408	9802	9802	0.000743359269801
17440	17	17	0.00129241286472
17472	285	285	0.00102484587635
17504	364	364	0.0713791648674
17536	87	87	0.00344477182409
17568	11	11	0.0828556470941
17600	26	26	0.00126245263963
17632	69	69	0.0160494656996
17664	3109	3109	0.000232435554445
17696	11	11	0.000514040083363
17728	69	69	0.104325021572
17760	26	26	0.000431338060981
17792	198	198	0.00142682926858
17824	283	283	2.60052234218e-05
17856	1167	1167	0.0107118695523
17888	283	283	0.00129985852466
17920	309	309	0.00220925419383
17952	283	283	0.041597225507
17984	15	15	0.0237600263641
18016	957	957	4.21716119803e-06
18048	54802	54802	0.0213130060449
18080	21	21	6.27477099613e-07
18112	14	14	0.169903740864
18144	2153	2153	0.048912885287
18176	27737	27737	0.398982709932
18208	220	220	0.00189458429291
18240	283	283	0.00216806191635
18272	285	285	0.000824107676632
18304	19	19	0.0102294878088
18336	318	318	0.0970591978369
18368	26	26	0.000487387275452
18400	38170	38170	8.27302673869e-05
18432	9802	9802	4.28058253519e-05
18464	26	26	0.00432565127867
18496	21	21	0.000217680541407
18528	390	390	0.000107639152898
18560	957	957	0.00726214260861
18592	309	309	0.000983908460437
18624	1100	1100	0.00408505910014
18656	992	992	0.00747152469856
18688	17	17	3.26775456472e-05
18720	26	26	0.00206013663476
18752	11	11	9.94356683393e-05
18784	8268	8268	1.80790000144e-05
18816	58	58	0.00704633908572
18848	262	262	0.000110727316844
18880	14	14	0.030513199331
18912	364	364	0.0839849597938
18944	220	220	0.000525818355154
18976	1200	1200	0.00429582942119
19008	9802	9802	3.8068532259e-05
19040	220	220	0.131306429431
19072	17410	17410	0.508098330834
19104	283	283	0.000259917160751
19136	333	333	3.45842831102e-05
19168	13914	13914	0.00219530211093
19200	11	11	0.000454480431504
19232	13	13	0.0233802384159
19264	21	21	0.529948056699
19296	11	11	0.0063045666623
19328	2535	2535	1.04428088409
19360	374	374	0.00952035781119
19392	957	957	4.04662404208e-06
19424	906	906	9.46857272055e-06
19456	3459	3459	3.53977734981e-05
19488	1174	14	1.65997579801
19520	364	364	0.0233226244404
19552	906	906	0.000204160339884
19584	26	26	0.00225846451807
19616	26	26	5.14854472051e-05
19648	17	17	2.5117127624e-05
19680	478	478	0.00272589998706
19712	220	220	0.000167442917686
19744	3333	3333	0.000109176057531
19776	18	18	0.000320155335906
19808	53281	53281	5.65590531245e-05
19840	8	8	0.00214044841404
19872	313	313	0.00543470748413
19904	198	198	0.000590307336346
19936	8	8	0.000429197823216
19968	1373	1373	0.00372775393519
20000	24033	24033	0.453903793134
20032	348	348	0.000325589743134
20064	516	516	4.43384239546e-06
20096	198	198	0.0750373334626
20128	262	262	0.00029528163649
20160	1262	1262	0.00525711642575
20192	17	17	2.22817346014e-05
20224	18	18	0.00164795033913
20256	15	15	0.000138378770789
20288	60	60	0.0553217902982
20320	220	220	7.71338624084e-05
20352	3681	3681	0.000252090529592
20384	52230	52230	0.000440299487877
20416	27477	27477	0.123420530556
20448	309	309	2.82857615233e-05
20480	15	15	0.000550115275324
20512	7033	7033	0.000107512937824
20544	2535	2535	0.0597407452011
20576	16211	16211	0.00946117699053
20608	906	906	0.000109349253368
20640	82	82	0.000269820479506
20672	29211	29211	5.13708791416e-06
20704	19	19	2.35698113187e-05
20736	18	18	0.0130637763869
20768	1100	1100	0.00897034895038
20800	4546	4546	0.000277594496957
20832	957	957	2.17658858226e-05
20864	906	906	1.59231342352e-05
20896	22746	22746	0.00297479299725
20928	388	388	5.12064405207e-05
20960	957	957	0.00031005707913
20992	9802	9802	0.00891680980155
21024	361	361	0.00036867681121
21056	198	198	0.0148935990961
21088	2715	198	2.49757242473
21120	835	835	0.00172197520634
21152	324	324	0.172793089833
21184	18	18	0.351818948112
21216	9802	9802	7.53243884262e-05
21248	220	220	2.71114219217e-05
21280	585	585	0.000660501376043
21312	271	271	0.530032964218
21344	68572	68572	0.000287389243013
21376	16	16	1.14994857337
21408	8	8	0.000190463858132
21440	283	283	0.00353506202653
21472	594	594	3.4975087928e-05
21504	283	283	0.0028231087528
21536	16378	16378	0.0080425002664
21568	26	26	3.72817959082e-05
21600	535	535	0.00149349423047
21632	220	220	0.000298779959333
21664	20	20	5.13874728654e-05
21696	42	42	1.41874596515e-05
21728	9802	9802	0.000105359411087
21760	516	516	2.97760445633e-06
21792	9802	9802	0.000100671132952
21824	585	585	0.0327382356326
21856	324	324	4.02885156845e-05
21888	43765	43765	0.000681950332311
21920	17	17	5.36123667061e-06
21952	52230	52230	0.00051379669668
21984	17	17	0.000101759617333
22016	26	26	0.000113598478023
22048	2153	2153	0.0176963549792
22080	198	198	0.00231235866609
22112	220	220	0.00038003799564
22144	69	69	0.00018117693039
22176	27477	27477	0.00469621916071
22208	76	76	0.00010721521345
22240	18997	18997	0.00356766847478
22272	16211	16211	0.000434111526101
22304	957	957	1.40398586979e-05
22336	15	15	0.00141451391309
22368	8	8	7.84687770228e-05
22400	333	333	5.14702172438e-06
22432	17	17	9.67160446663e-06
22464	14	14	0.000196585366993
22496	2153	2153	0.000576024047266
22528	27737	27737	0.0328560257238
22560	220	220	0.000275461745051
22592	283	283	0.00101722544407
22624	285	285	0.000583196741282
22656	25516	25516	0.000142603494577
22688	17	17	0.000429938142357
22720	220	220	9.82623546513e-05
22752	16	16	0.00172504160486
22784	478	478	0.000131867585633
22816	8398	8398	0.000304400800143
22848	17	17	0.000802943554607
22880	271	271	0.0022826732191
22912	514	514	0.00131977456432
22944	9802	9802	0.00031959166542
22976	76388	76388	0.000145112879739
23008	516	516	5.1553056224e-06
23040	80	80	0.000142018094401
23072	198	198	0.0012714189719
23104	2654	2654	0.0091975364262
23136	1167	1167	0.00633639734628
23168	5098	5098	0.0164339424616
23200	285	285	0.000736574134105
23232	9802	9802	0.000647500551786
23264	21	21	0.00014711117878
23296	283	283	0.00808368833191
23328	26	26	0.0249469780454
23360	8705	8705	0.00181539493726
23392	198	198	0.100016732489
23424	17	17	3.39074983273e-05
23456	313	313	0.00219168653693
23488	364	364	0.902278815769
23520	68572	68572	0.000359462248081
23552	364	364	0.330441671051
23584	9477	9477	0.0641684828472
23616	220	220	0.00113671666361
23648	348	348	0.0363892321556
23680	16	16	0.514958466816
23712	16	283	2.50607292948
23744	17	17	0.00100000375304
23776	713	713	0.00501171119516
23808	735	735	0.227318647304
23840	60	10	1.4362787076
23872	1718	1718	0.0769753187271
23904	8	8	0.00326477667377
23936	1167	1167	0.000354367529656
23968	54802	54802	0.00112501524232
